CanonicalSMILES	Name	Combined_ID	drop_duplicates	ClogP	dataset	SMILES	InChIKey
Cc1ccc(NC(=O)N(C)C)cc1Cl	Chlorotoluron	snf_data_273+swe2_data_314	True	2.741920000000001	snf+swe2	CC1=C(C=C(C=C1)NC(=O)N(C)C)Cl	JXCGFZXSOMJFOA-UHFFFAOYSA-N
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1	Imatinib	swe2_data_488	True	4.590320000000004	swe2	CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5	KTUFNOKKBVMGRW-UHFFFAOYSA-N
Cc1ccc(O)c(N)c1	2-Amino-4-cresol	aus_data_9	True	1.2828199999999998	aus	CC1=CC(=C(C=C1)O)N	ZMXYNJXDULEQCK-UHFFFAOYSA-N
Cc1ccc(O)cc1	4-Methylphenol	swe2_data_178	True	1.7006199999999998	swe2	CC1=CC=C(C=C1)O	IWDCLRJOBJJRNH-UHFFFAOYSA-N
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1	Gliclazide	snf_data_11022	True	1.6298199999999994	snf	CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2	BOVGTQGAOIONJV-UHFFFAOYSA-N
Cc1ccc(S(=O)(=O)O)cc1	p-Toluenesulfonic acid	amar_data_366	True	1.2417200000000002	amar	CC1=CC=C(C=C1)S(=O)(=O)O	JOXIMZWYDAKGHI-UHFFFAOYSA-N
Cc1ccc([N+](=O)[O-])cc1N	5-Nitro-o-toluidine	aus_data_39	True	1.4854199999999995	aus	CC1=C(C=C(C=C1)[N+](=O)[O-])N	DSBIJCMXAIKKKI-UHFFFAOYSA-N
Cc1ccc2cccc(O)c2n1	2-methylquinolin-8-ol	swe2_data_95	True	2.2488200000000007	swe2	CC1=NC2=C(C=CC=C2O)C=C1	NBYLBWHHTUWMER-UHFFFAOYSA-N
Cc1ccc2n[nH]nc2c1	5-Methylbenzotriazole	aus_data_38+amar_data_95+swe2_data_196	True	1.26632	aus+amar+swe2	CC1=CC2=NNN=C2C=C1	LRUDIIUSNGCQKF-UHFFFAOYSA-N
Cc1ccc2ncccc2c1	6-Methylquinoline	aus_data_44	True	2.5432200000000007	aus	CC1=CC2=C(C=C1)N=CC=C2	LUYISICIYVKBTA-UHFFFAOYSA-N
Cc1ccc2ncccc2c1[N+](=O)[O-]	6-methyl-5-nitroquinoline	swe2_data_209	True	2.4514200000000006	swe2	CC1=C(C2=C(C=C1)N=CC=C2)[N+](=O)[O-]	CENBTULRDDPOGR-UHFFFAOYSA-N
Cc1cccc(C(=O)NCC(=O)O)c1	3-Methylhippuric acid	amar_data_66	True	0.80942	amar	CC1=CC(=CC=C1)C(=O)NCC(=O)O	YKAKNMHEIJUKEX-UHFFFAOYSA-N
Cc1cccc(C)c1N	2,6-Xylidine	swe2_data_67	True	1.88564	swe2	CC1=C(C(=CC=C1)C)N	UFFBMTHBGFGIHF-UHFFFAOYSA-N
Cc1cccc(C)c1NC(=O)C1CCCCN1C	Mepivacaine	swe2_data_553	True	2.7262400000000007	swe2	CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C	INWLQCZOYSRPNW-UHFFFAOYSA-N
Cc1cccc(C)c1NC1=NCCCS1	Xylazine	swe2_data_844	True	3.2082400000000018	swe2	CC1=C(C(=CC=C1)C)NC2=NCCCS2	BPICBUSOMSTKRF-UHFFFAOYSA-N
Cc1cccc(C)c1OCC(C)N	Mexiletine	snf_data_3010	True	2.02944	snf	CC1=C(C(=CC=C1)C)OCC(C)N	VLPIATFUUWWMKC-UHFFFAOYSA-N
Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1	Meclozine	swe2_data_546	True	5.555620000000006	swe2	CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl	OCJYIGYOJCODJL-UHFFFAOYSA-N
Cc1cccc(Nc2ccccc2C(=O)O)c1C	Mefenamic acid	amar_data_280+snf_data_208+swe2_data_548	True	3.7452400000000017	amar+snf+swe2	CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C	HYYBABOKPJLUIN-UHFFFAOYSA-N
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1	Torsemide	snf_data_3145+swe2_data_788	True	2.52992	snf+swe2	CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)NC(=O)NC(C)C	NGBFQHCMQULJNZ-UHFFFAOYSA-N
Cc1cccc(S(=O)(=O)O)c1C	2,3-Dimethylbenzenesulfonic acid	amar_data_30	True	1.55014	amar	CC1=C(C(=CC=C1)S(=O)(=O)O)C	ZZXDRXVIRVJQBT-UHFFFAOYSA-N
Cc1cccc(S(=O)(=O)[O-])c1C	Xylenesulfonate	aus_data_358	True	1.20754	aus	CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+]	QUCDWLYKDRVKMI-UHFFFAOYSA-M
Cc1cccc2n[nH]nc12	4-Methyl-1H-benzotriazole	amar_data_84+swe2_data_42	True	1.26632	amar+swe2	CC1=CC=CC2=NNN=C12	CMGDVUCDZOBDNL-UHFFFAOYSA-N
Cc1ccccc1C(=O)O	2-Methylbenzoic acid	amar_data_46+swe2_data_93	True	1.69322	amar+swe2	CC1=CC=CC=C1C(=O)O	ZWLPBLYKEWSWPD-UHFFFAOYSA-N
Cc1cccnc1	3-Methylpyridine	amar_data_67+swe2_data_143	True	1.39002	amar+swe2	CC1=CN=CC=C1	ITQTTZVARXURQS-UHFFFAOYSA-N
Cc1ccncc1	4-Picoline	aus_data_33+swe2_data_187	True	1.39002	aus+swe2	CC1=CC=NC=C1	FKNQCJSGGFJEIZ-UHFFFAOYSA-N
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1	Nilotinib	swe2_data_618	True	6.355840000000005	swe2	CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5	HHZIURLSWUIHRB-UHFFFAOYSA-N
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O	Thymidine	aus_data_247+amar_data_407+swe2_data_782	True	-1.5142799999999992	aus+amar+swe2	CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O	IQFYYKKMVGJFEH-XLPZGREQSA-N
Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]c1=O	Thymidine-5'-monophosphate	swe2_data_783	True	-1.3972800000000003	swe2	CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O	GYOZYWVXFNDGLU-XLPZGREQSA-N
Cc1cnc(C)cn1	2,5-Dimethylpyrazine	swe2_data_65	True	1.09344	swe2	CC1=CN=C(C=N1)C	LCZUOKDVTBMCMX-UHFFFAOYSA-N
Cc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1	Imazapic	aus_data_124	True	1.37932	aus	CC1=CC(=C(N=C1)C2=NC(C(=O)N2)(C)C(C)C)C(=O)O	PVSGXWMWNRGTKE-UHFFFAOYSA-N
Cc1cncc(C)n1	2,6-Dimethylpyrazine	aus_data_17	True	1.0934399999999995	aus	CC1=CN=CC(=N1)C	HJFZAYHYIWGLNL-UHFFFAOYSA-N
Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O	Febuxostat	snf_data_11002	True	3.723200000000002	snf	CC1=C(SC(=N1)C2=CC(=C(C=C2)OCC(C)C)C#N)C(=O)O	BQSJTQLCZDPROO-UHFFFAOYSA-N
Cc1nc(C)c(C)nc1C	2,3,5,6-Tetramethylpyrazine	aus_data_14	True	1.7102799999999998	aus	CC1=C(N=C(C(=N1)C)C)C	FINHMKGKINIASC-UHFFFAOYSA-N
Cc1nc(N)nc(N)n1	6-Methyl-1,3,5-triazine-2,4-diamine	swe2_data_208	True	-0.6555800000000003	swe2	CC1=NC(=NC(=N1)N)N	NJYZCEFQAIUHSD-UHFFFAOYSA-N
Cc1ncc(C(=O)O)c(-c2ccccc2)n1	2-Methyl-4-phenyl-5-pyrimidinecarboxylic acid	swe2_data_92	True	2.15022	swe2	CC1=NC=C(C(=N1)C2=CC=CC=C2)C(=O)O	XKJAQESOTNACHT-UHFFFAOYSA-N
Cc1ncc(CO)c(C(=O)O)c1O	4-Pyridoxic acid	aus_data_34+amar_data_90+amar_data_89+swe2_data_188	True	0.28612	aus+amar+swe2	CC1=NC=C(C(=C1O)C(=O)O)CO	HXACOUQIXZGNBF-UHFFFAOYSA-N
Cc1ncc(CO)c(CN)c1O	Pyridoxamine	aus_data_230	True	0.0466200000000001	aus	CC1=NC=C(C(=C1O)CN)CO	NHZMQXZHNVQTQA-UHFFFAOYSA-N
Cc1ncc(CO)c(CO)c1O	Pyridoxine	aus_data_231+amar_data_223+swe2_data_461	True	0.0802199999999998	aus+amar+swe2	CC1=NC=C(C(=C1O)CO)CO	LXNHXLLTXMVWPM-UHFFFAOYSA-N
Cc1ncc([N+](=O)[O-])n1CCO	Metronidazole	swe2_data_572	True	0.0920199999999999	swe2	CC1=NC=C(N1CCO)[N+](=O)[O-]	VAOCPAMSLUNLGC-UHFFFAOYSA-N
Cc1ncsc1CCCl	Chlormethiazole	snf_data_10563+swe2_data_326	True	2.23282	snf+swe2	CC1=C(SC=N1)CCCl	PCLITLDOTJTVDJ-UHFFFAOYSA-N
Cc1ncsc1CCO	4-Methyl-5-thiazoleethanol	amar_data_85+swe2_data_176	True	0.98632	amar+swe2	CC1=C(SC=N1)CCO	BKAWJIRCKVUVED-UHFFFAOYSA-N
Cc1oc(C(=O)O)cc(=O)c1C	5,6-dimethyl-4-oxo-4H-pyran-2-carboxylic acid	swe2_data_191	True	0.95484	swe2	CC1=C(OC(=CC1=O)C(=O)O)C	FDBZURJIEXDCCQ-UHFFFAOYSA-N
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1	Desloratadine	swe2_data_366	True	4.018900000000002	swe2	C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4	JAUOIFJMECXRGI-UHFFFAOYSA-N
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1	Clotrimazol	snf_data_329	True	5.376700000000004	snf	C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4	VNFPBHJOKIVQEB-UHFFFAOYSA-N
Clc1ccccc1CN1CCc2sccc2C1	Ticlopidine	snf_data_3029	True	3.959800000000002	snf	C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl	PHWBOXQYWZNQIN-UHFFFAOYSA-N
Cn1c(=O)[nH]c(=O)c2[nH]cnc21	3-Methylxanthine	aus_data_299+amar_data_69+swe2_data_144	True	-1.0501000000000005	aus+amar+swe2	CN1C2=C(C(=O)NC1=O)NC=N2	GMSNIKWWOQHZGF-UHFFFAOYSA-N
Cn1c(=O)[nH]c2[nH]c(=O)[nH]c2c1=O	1-Methyluric acid	amar_data_25+swe2_data_46	True	-1.7568	amar+swe2	CN1C(=O)C2=C(NC(=O)N2)NC1=O	QFDRTQONISXGJA-UHFFFAOYSA-N
Cn1c(=O)[nH]c2[nH]c(=O)n(C)c2c1=O	1,7-Dimethyluric acid	aus_data_5+swe2_data_26	True	-1.7464000000000002	aus+swe2	CN1C2=C(NC1=O)NC(=O)N(C2=O)C	NOFNCLGCUJJPKU-UHFFFAOYSA-N
Cn1c(=O)[nH]c2c(=O)[nH]c(=O)[nH]c21	9-Methyluric acid	aus_data_312	True	-1.7568	aus	CN1C2=C(C(=O)NC(=O)N2)NC1=O	XJEJWDFDVPDMAS-UHFFFAOYSA-N
Cn1c(=O)[nH]c2c([nH]c(=O)n2C)c1=O	1,9-dimethyluric acid	swe2_data_27	True	-1.7464000000000002	swe2	CN1C2=C(C(=O)N(C(=O)N2)C)NC1=O	UARKDOLETOEBCU-UHFFFAOYSA-N
Cn1c(=O)[nH]c2nc[nH]c2c1=O	1-Methylxanthine	amar_data_26+swe2_data_47	True	-1.0501000000000007	amar+swe2	CN1C(=O)C2=C(NC1=O)N=CN2	MVOYJPOZRLFTCP-UHFFFAOYSA-N
Cn1c(=O)[nH]c2ncn(C)c2c1=O	Paraxanthine	aus_data_195	True	-1.039700000000001	aus	CN1C=NC2=C1C(=O)N(C(=O)N2)C	QUNWUDVFRNGTCO-UHFFFAOYSA-N
Cn1c(=O)c2[nH]c(=O)[nH]c2n(C)c1=O	1,3-Dimethyluric acid	amar_data_6+swe2_data_22	True	-1.7464000000000002	amar+swe2	CN1C2=C(C(=O)N(C1=O)C)NC(=O)N2	OTSBKHHWSQYEHK-UHFFFAOYSA-N
Cn1c(=O)c2[nH]cnc2n(C)c1=O	Theophylline	aus_data_353+amar_data_404+swe2_data_778	True	-1.0397000000000003	aus+amar+swe2	CN1C2=C(C(=O)N(C1=O)C)NC=N2	ZFXYFBGIUFBOJW-UHFFFAOYSA-N
Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O	1,3,7-Trimethyluric acid	aus_data_283+amar_data_5+swe2_data_21	True	-1.7359999999999995	aus+amar+swe2	CN1C2=C(NC1=O)N(C(=O)N(C2=O)C)C	BYXCFUMGEBZDDI-UHFFFAOYSA-N
Cn1c(=O)c2c(ncn2C)n(C)c1=O	Caffeine	aus_data_68+amar_data_145+snf_data_303+swe2_data_297	True	-1.0293	aus+amar+snf+swe2	CN1C=NC2=C1C(=O)N(C(=O)N2C)C	RYYVLZVUVIJVGH-UHFFFAOYSA-N
Cn1c(N)cc(=O)n(C)c1=O	6-Amino-1,3-dimethyluracil	swe2_data_200	True	-1.3337999999999992	swe2	CN1C(=CC(=O)N(C1=O)C)N	VFGRNTYELNYSKJ-UHFFFAOYSA-N
Cn1c(N)nc2nc[nH]c2c1=O	1-Methylguanine	amar_data_24	True	-0.7612000000000003	amar	CN1C(=O)C2=C(N=CN2)N=C1N	RFLVMTUMFYRZCB-UHFFFAOYSA-N
Cn1cnc(CC(=O)O)c1	Methylimidazoleacetic acid	aus_data_160+amar_data_290+swe2_data_565	True	0.0471999999999996	aus+amar+swe2	CN1C=C(N=C1)CC(=O)O	ZHCKPJGJQOPTLB-UHFFFAOYSA-N
Cn1cnc(CCN)c1	1-Methylhistamine	swe2_data_44	True	-0.0787000000000001	swe2	CN1C=C(N=C1)CCN	FHQDWPCFSJMNCT-UHFFFAOYSA-N
Cn1cnc2[nH]c(=O)[nH]c(=O)c21	7-Methylxanthine	aus_data_46+swe2_data_216	True	-1.0501	aus+swe2	CN1C=NC2=C1C(=O)NC(=O)N2	PFWLFWPASULGAN-UHFFFAOYSA-N
Cn1cnc2c(ncn2C2OC(CO)C(O)C2O)c1=N	1-Methyladenosine	amar_data_23	True	-2.139229999999999	amar	CN1C=NC2=C(C1=N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O	GFYLSDSUCHVORB-IOSLPCCCSA-N
Cn1cnc2c1c(=O)[nH]c(=O)n2C	Theobromine	aus_data_244+amar_data_402+swe2_data_777	True	-1.0397	aus+amar+swe2	CN1C=NC2=C1C(=O)NC(=O)N2C	YAPQBXQYLJRXSA-UHFFFAOYSA-N
Cn1cnc2nc(N)[nH]c(=O)c21	7-Methylguanine	aus_data_45	True	-0.7612000000000001	aus	CN1C=NC2=C1C(=O)NC(=N2)N	FZWGECJQACGGTI-UHFFFAOYSA-N
Fc1ccc(CN2CCC(c3nc4cc(Cl)ccc4o3)C2)cc1	5-Chloro-2-[(3S)-1-(4-fluorobenzyl)-3-pyrrolidinyl]-1,3-benzoxazole	swe2_data_192	True	4.609800000000004	swe2	C1CN(C[C@H]1C2=NC3=C(O2)C=CC(=C3)Cl)CC4=CC=C(C=C4)F	FHERDDJXPCXICG-ZDUSSCGKSA-N
N#CC(=CNc1ccc2c(c1)C(=O)OC2)C(=O)c1ccc(Cl)cc1	BAXLYEAEVMOZSJ-UKTHLTGXSA-N	amar_data_29+swe2_data_53	True	3.7126800000000015	amar+swe2	C1C2=C(C=C(C=C2)N/C=C(\C#N)/C(=O)C3=CC=C(C=C3)Cl)C(=O)O1	BAXLYEAEVMOZSJ-UKTHLTGXSA-N
N#CC(=CNc1cnccn1)C(=O)c1cccs1	3-(pyrazin-2-ylamino)-2-(2-thienylcarbonyl)acrylonitrile	swe2_data_108	True	2.24038	swe2	C1=CSC(=C1)C(=O)C(=CNC2=NC=CN=C2)C#N	UOIUKKVJBQAYKQ-UHFFFAOYSA-N
N#CC(=Cc1ccc2c(c1)OCO2)c1nc2ccccc2[nH]1	2-(1H-benzimidazol-2-yl)-3-(1,3-benzodioxol-5-yl)acrylonitrile	swe2_data_50	True	3.355780000000002	swe2	C1OC2=C(O1)C=C(C=C2)/C=C(\C#N)/C3=NC4=CC=CC=C4N3	OLEHBLSQRIAMFP-KPKJPENVSA-N
N#CC(=Cc1cccc(O)c1)C(=O)O	alpha-Cyano-3-hydroxycinnamic acid	amar_data_445	True	1.3837799999999998	amar	C1=CC(=CC(=C1)O)/C=C(\C#N)/C(=O)O	HPLNTJVXWMJLNJ-XBXARRHUSA-N
N#CC(=NOCC1OCCO1)c1ccccc1	Oxabetrinil	swe2_data_644	True	1.3037800000000002	swe2	C1COC(O1)CO/N=C(\C#N)/C2=CC=CC=C2	WFVUIONFJOAYPK-SDNWHVSQSA-N
N#CC1(O)CN2CCC1CC2	3-hydroxyquinuclidine-3-carbonitrile hydrochloride	swe2_data_136	True	-0.0333199999999997	swe2	C1CN2CCC1C(C2)(C#N)O.Cl	BAWCCOIFJYOGEB-UHFFFAOYSA-N
N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2	Vildagliptin	snf_data_3146+swe2_data_838	True	1.1742799999999989	snf+swe2	C1C[C@H](N(C1)C(=O)CNC23CC4CC(C2)CC(C4)(C3)O)C#N	SYOKIDBDQMKNDQ-XWTIBIIYSA-N
N#CCNC(=O)c1cnccc1C(F)(F)F	Flonicamid	snf_data_2943	True	1.35378	snf	C1=CN=CC(=C1C(F)(F)F)C(=O)NCC#N	RLQJEEJISHYWON-UHFFFAOYSA-N
N#Cc1c(NCCO)ccc([N+](=O)[O-])c1NCCO	2,6-Bis(2-hydroxyethylamino)-3-nitrobenzonitrile	aus_data_292	True	0.2748799999999999	aus	C1=CC(=C(C(=C1NCCO)C#N)NCCO)[N+](=O)[O-]	QGBZZLLYHLIVEP-UHFFFAOYSA-N
N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2	Fludioxonil	snf_data_162+swe2_data_438	True	2.87488	snf+swe2	C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N	MUJOIMFVNIBMKC-UHFFFAOYSA-N
N#Cc1cc(Br)c(O)c(Br)c1	Bromoxynil	amar_data_135+snf_data_24	True	2.78888	amar+snf	C1=C(C=C(C(=C1Br)O)Br)C#N	UPMXNNIRAGDFEH-UHFFFAOYSA-N
N#Cc1cc(I)c(O)c(I)c1	Ioxynil	amar_data_246+swe2_data_495	True	2.4730799999999995	amar+swe2	C1=C(C=C(C(=C1I)O)I)C#N	NRXQIUSYPAHGNM-UHFFFAOYSA-N
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1	Letrozole	swe2_data_522	True	2.65916	swe2	C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3	HPJKCIUCZWXJDR-UHFFFAOYSA-N
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)(=O)C(F)(F)F	Fipronil-sulfone	amar_data_206+swe2_data_434	True	3.94528	amar+swe2	C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)(=O)C(F)(F)F)N)Cl)C(F)(F)F	LGHZJDKSVUTELU-UHFFFAOYSA-N
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F	fipronil	amar_data_205+snf_data_2666+swe2_data_433	True	4.279179999999999	amar+snf+swe2	C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F	ZOCSXAVNDGMNBV-UHFFFAOYSA-N
NC(=NCCCCCCN=C(N)N=C(N)Nc1ccc(Cl)cc1)N=C(N)Nc1ccc(Cl)cc1	Chlorhexidine	swe2_data_313	True	3.3366000000000007	swe2	C1=CC(=CC=C1N/C(=N/C(=NCCCCCCN=C(/N=C(/NC2=CC=C(C=C2)Cl)\N)N)N)/N)Cl	GHXZTYHSJHQHIJ-UHFFFAOYSA-N
NC(=Nc1ccccc1)Nc1ccccc1	N,N'-Diphenylguanidine	aus_data_180+amar_data_301+swe2_data_589	True	2.744900000000001	aus+amar+swe2	C1=CC=C(C=C1)NC(=NC2=CC=CC=C2)N	OWRCNXZUPFZXOS-UHFFFAOYSA-N
NC(=O)CCC(NC(=O)Cc1ccccc1)C(=O)O	Phenylacetylglutamine	amar_data_332	True	0.0639999999999995	amar	C1=CC=C(C=C1)CC(=O)N[C@@H](CCC(=O)N)C(=O)O	JFLIEFSWGNOPJJ-JTQLQIEISA-N
NC(=O)CN1CCCC1=O	Piracetam	swe2_data_684	True	-0.9059000000000004	swe2	C1CC(=O)N(C1)CC(=O)N	GMZVRMREEHBGGF-UHFFFAOYSA-N
NC(=O)Cc1ccc(O)c(O)c1	2-(3,4-dihydroxyphenyl)acetamide	swe2_data_52	True	0.1255999999999998	swe2	C1=CC(=C(C=C1CC(=O)N)O)O	PFDFJMIGPOJBQV-UHFFFAOYSA-N
NC(=O)N1c2ccccc2C(O)C(O)c2ccccc21	10,11-Dihydro-10,11-dihydroxycarbamazepine	aus_data_6+amar_data_14+swe2_data_30	True	1.9838	aus+amar+swe2	C1=CC=C2C(=C1)C(C(C3=CC=CC=C3N2C(=O)N)O)O	PRGQOPPDPVELEG-UHFFFAOYSA-N
NC(=O)N1c2ccccc2C2OC2c2ccccc21	Carbamazepine-10,11-epoxide	amar_data_151+swe2_data_306	True	3.0294000000000016	amar+swe2	C1=CC=C2C(=C1)C3C(O3)C4=CC=CC=C4N2C(=O)N	ZRWWEEVEIOGMMT-UHFFFAOYSA-N
NC(=O)N1c2ccccc2C=Cc2ccccc21	Carbamazepine	aus_data_70+amar_data_150+snf_data_194+swe2_data_305	True	3.3872000000000018	aus+amar+snf+swe2	C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N	FFGPTBGBLSHEPO-UHFFFAOYSA-N
NC(=O)N1c2ccccc2CC(O)c2ccccc21	10,11-Dihydro-10-Hydroxycarbazepine	swe2_data_29	True	2.492900000000001	swe2	C1C(C2=CC=CC=C2N(C3=CC=CC=C31)C(=O)N)O	BMPDWHIDQYTSHX-UHFFFAOYSA-N
NC(=O)N=C(N)N	Guanylurea	aus_data_118+amar_data_226+swe2_data_465	True	-1.6615000000000002	aus+amar+swe2	C(=NC(=O)N)(N)N	SQSPRWMERUQXNE-UHFFFAOYSA-N
NC(=O)NCCCC(N)C(=O)O	L-(+)-Citrulline	aus_data_136+amar_data_179	True	-1.1531999999999991	aus+amar	C(C[C@@H](C(=O)O)N)CNC(=O)N	RHGKLRLOHDJJDR-BYPYZUCNSA-N
NC(=O)c1ccccc1	Benzamide	swe2_data_267	True	0.7855000000000001	swe2	C1=CC=C(C=C1)C(=O)N	KXDAEFPNCMNJSK-UHFFFAOYSA-N
NC(=O)c1ccccc1O	Salicylamide	swe2_data_732	True	0.4911	swe2	C1=CC=C(C(=C1)C(=O)N)O	SKZKKFZAGNVIMN-UHFFFAOYSA-N
NC(=O)c1cccnc1	nicotinamide	amar_data_320+swe2_data_616	True	0.1805000000000001	amar+swe2	C1=CC(=CN=C1)C(=O)N	DFPAKSUCGFBDDF-UHFFFAOYSA-N
NC(=O)c1cn(Cc2c(F)cccc2F)nn1	Rufinamide	amar_data_374+snf_data_3143+swe2_data_730	True	0.7035000000000001	amar+snf+swe2	C1=CC(=C(C(=C1)F)CN2C=C(N=N2)C(=O)N)F	POGQSBRIGCQNEG-UHFFFAOYSA-N
NC(C(=O)O)C(O)c1ccccc1	L-threo-3-Phenylserine	aus_data_143	True	0.1318999999999994	aus	C1=CC=C(C=C1)[C@H]([C@@H](C(=O)O)N)O	VHVGNTVUSQUXPS-JGVFFNPUSA-N
NC(C(=O)O)c1ccc(C(=O)O)cc1	4-Carboxyphenylglycine	amar_data_71	True	0.4691999999999999	amar	C1=CC(=CC=C1C(C(=O)O)N)C(=O)O	VTMJKPGFERYGJF-UHFFFAOYSA-N
NC(C(O)C=O)C(O)C(O)CO	3-Amino-3-deoxyglucose	aus_data_134	True	-3.4123999999999994	aus	C([C@H]([C@H]([C@@H]([C@H](C=O)O)N)O)O)O	FOEXHEVNPRRHDY-SLPGGIOYSA-N
NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F	Sitagliptin	aus_data_233+amar_data_378+snf_data_2903+swe2_data_738	True	2.0165	aus+amar+snf+swe2	C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)C[C@@H](CC3=CC(=C(C=C3F)F)F)N	MFFMDFFZMYYVKS-SECBINFHSA-N
NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O	L-Aspartyl-L-phenylalanine	aus_data_274+amar_data_443+swe2_data_484	True	-0.3994999999999989	aus+amar+swe2	C1=CC=C(C=C1)C[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)N	YZQCXOFQZKCETR-UWVGGRQHSA-N
NC(CC(=O)O)C(=O)O	Aspartate	amar_data_257+amar_data_118	False	-1.127	amar	C([C@@H](C(=O)O)N)C(=O)O	CKLJMWTZIZZHCS-REOHCLBHSA-N
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	L-Glutathione (reduced)	swe2_data_532	True	-2.2060999999999984	swe2	C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N	RWSXRVCMGQZWBV-UHFFFAOYSA-N
NC(CCC(=O)NC(Cc1ccccc1)C(=O)O)C(=O)O	XHHOHZPNYFQJKL-UHFFFAOYSA-N	amar_data_220+swe2_data_453	True	-0.0093999999999999	amar+swe2	C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CCC(C(=O)O)N	XHHOHZPNYFQJKL-UHFFFAOYSA-N
NC(CCC(=O)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)O	Glutamyltyrosine	swe2_data_454	True	-0.303799999999999	swe2	C1=CC(=CC=C1C[C@@H](C(=O)O)NC(=O)[C@H](CCC(=O)O)N)O	YSWHPLCDIMUKFE-QWRGUYRKSA-N
NC(CCC(=O)O)C(=O)O	L-Glutamic acid	aus_data_138+amar_data_268+swe2_data_531	True	-0.7368999999999997	aus+amar+swe2	C(CC(=O)O)[C@@H](C(=O)O)N	WHUUTDBJXJRKMK-VKHMYHEASA-N
NC(CCCCNC(=O)CCCCC1SCC2NC(=O)NC21)C(=O)O	Biocytin	amar_data_133	True	0.4106000000000012	amar	C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)NCCCC[C@@H](C(=O)O)N)NC(=O)N2	BAQMYDQNMFBZNA-MNXVOIDGSA-N
NC(CO)Cc1cnc[nH]1	L-Histidinol	aus_data_139	True	-0.7282000000000004	aus	C1=C(NC=N1)C[C@@H](CO)N	ZQISRDCJNBUVMM-YFKPBYRVSA-N
